1135787	32.34301184266721	34.10876461497548	29.417483567200442	31.96360493617341	25.979156802774426	30.681926085766143	9.233803610459137	19.527915379430304	31.948259985234568	34.333843304138256
281922	12.95071139982647	8.25376923181102	15.834509832956865	14.781196317351835	0	14.78910038068835	9.749243042149363	13.551676607389957	9.271639161666682	8.3511364974263
120233	14.43677548520613	-5.372738196443828	11.609810880144066	-5.017169189886695	11.987232898932604	11.552505184044232	13.048187396700238	12.200860116806243	14.301916713742857	17.844888126215395
319757	0	9.380337725712097	8.493845585346012	7.931657508018526	12.56136837668198	17.934404861302955	21.41952655617662	13.90750652402052	10.53345215865333	0
193633	14.578474513014685	0	19.327991804735397	13.933700466241582	18.430432072974227	12.44037354843631	11.868189809035497	17.715220267187483	8.24727599003952	0
50229	23.81217885831262	15.213355950031868	26.033786413537875	31.814770964755326	26.777636595704383	12.299199693716453	25.921632755144515	18.192268369982155	12.101170238804471	10.954690443139205
130810	9.914943229734417	12.998749969397089	0	14.126164538965895	0	0	16.527930386868334	8.538621939984619	3.7638654546523225	14.470699365207375
138208	8.019944270081002	11.886384759916602	10.542756631826784	9.061575086080872	14.69198601391738	13.016260620757215	19.448536661818135	11.984500148543555	10.66356401513671	9.44559429468119
334554	9.292800678479814	11.368561967434374	6.345266794124549	11.112543761625622	8.076084469319252	4.108854360135466	12.314240998884053	0	16.15164740673482	16.06944831983546
204203	0	0	0	19.19452376710467	0	39.46378130943738	0	29.106010203128744	9.842537634000474	15.146004641634914
17356	4.242565524627665	4.288356204925643	12.006333248953045	11.202876844677363	4.749738290002819	6.82966793318411	10.730236594649066	11.696715834901973	0	7.646112971489321
253939	15.107270787461925	9.997437940615121	23.79564712870302	17.819663747222357	15.369803758504556	16.011318588261787	22.09098616001549	8.875155713483403	10.57957464524136	16.580176894679475
1135786	38.950081978922185	43.87466234314848	35.213955842992675	37.72909301317744	39.28208468996598	40.00704465080935	34.00782286663318	34.26012550408082	35.965753751902234	38.81236036975889
231134	0	9.241258399974935	26.296504742525066	23.76890009814478	0	30.82679293883858	11.80301492046443	0	30.82679293883858	17.860579226753416
341964	0	0	0	3.5151945020679816	18.05215234262575	12.443470338430167	0	3.5927487115126477	0	18.765168313814904
303614	9.20212729853924	9.28718883323626	4.533934937705621	6.576411482393989	6.579610032769247	11.742448835885376	31.33230074877443	32.4283440733657	6.6513996404254625	0
